Adj Close,Volume
2429.01001,1962290000
2432.540039,3367220000
2409.75,3364520000
2425.179932,2901330000
2427.429932,2999130000
2425.530029,3106750000
2443.25,3171620000
2447.830078,3067670000
2459.27002,2736640000
2459.139893,2793170000
2460.610107,2962130000
2473.830078,3059760000
2473.449951,3182780000
2472.540039,3059570000
2469.909912,3010240000
2477.129883,4108060000
2477.830078,3557020000
2475.419922,3995520000
2472.100098,3294770000
2470.300049,3469210000
2476.350098,3460860000
2477.570068,3478580000
2472.159912,3645020000
2476.830078,3235140000
2480.909912,2931780000
2474.919922,3344640000
2474.02002,3308060000
2438.209961,3621070000
2441.320068,3159930000
2465.840088,2822550000
2464.610107,2913100000
2468.110107,2953650000
2430.01001,3142620000
2425.550049,3415680000
2428.370117,2788150000
2452.51001,2777490000
2444.040039,2785290000
2438.969971,2846590000
2443.050049,2588780000
2444.23999,2677700000
2446.300049,2737580000
2457.590088,2633660000
2471.649902,3348110000
2476.550049,2710730000
2457.850098,3490260000
2465.540039,3374410000
2465.100098,3353930000
2461.429932,3302490000
2488.110107,3291760000
2496.47998,3230920000
2498.370117,3368050000
2495.620117,3414460000
2500.22998,4853170000
2503.870117,3194300000
2506.649902,3249100000
2508.23999,3530010000
2500.600098,2930860000
2502.219971,2865960000
2496.659912,3297890000
2496.840088,3043110000
2507.040039,3456030000
2510.060059,3168620000
2519.360107,3211920000
2529.120117,3199730000
2534.580078,3068850000
2537.73999,3017120000
2552.070068,3045120000
2549.330078,2884570000
2544.72998,2483970000
2550.639893,2960500000
2555.23999,2976090000
2550.929932,3151510000
2553.169922,3149440000
2557.639893,2916020000
2559.360107,2889390000
2561.26001,2998090000
2562.100098,2990710000
2575.209961,3384650000
2564.97998,3211710000
2569.129883,3427330000
2557.149902,3874510000
2560.399902,3869050000
2581.070068,3887110000
2572.830078,3658870000
2575.26001,3827230000
2579.360107,3813180000
2579.850098,4048270000
2587.840088,3567710000
2591.129883,3539080000
2590.639893,3809650000
2594.379883,3899360000
2584.620117,3831610000
2582.300049,3486910000
2584.840088,3402930000
2578.870117,3641760000
2564.620117,3558890000
2585.639893,3312710000
2578.850098,3300160000
2582.139893,3003540000
2599.030029,3332720000
2597.080078,2762950000
2602.419922,1349780000
2601.419922,3006860000
2627.040039,3488420000
2626.070068,4078280000
2647.580078,4938490000
2642.219971,3942320000
2639.439941,4023150000
2629.570068,3539040000
2629.27002,3229000000
2636.97998,3292400000
2651.5,3106150000
2659.98999,3091950000
2664.110107,3555680000
2662.850098,3542370000
2652.01001,3430030000
2675.810059,5723920000
2690.159912,3724660000
2681.469971,3368590000
2679.25,3241030000
2684.570068,3273390000
2683.340088,2399830000
2680.5,1968780000
2682.620117,2202080000
2687.540039,2153330000
2673.610107,2443490000
2695.810059,3367250000
2713.060059,3538660000
2723.98999,3695260000
2743.149902,3236620000
2747.709961,3242650000
2751.290039,3453480000
2748.22998,3576350000
2767.560059,3641320000
2786.23999,3573970000
2776.419922,4325970000
2802.560059,3778050000
2798.030029,3681470000
2810.300049,3639430000
2832.969971,3471780000
2839.129883,3519650000
2837.540039,4014070000
2839.25,3835150000
2872.870117,3443230000
2853.530029,3573830000
2822.429932,3990650000
2823.810059,4261280000
2821.97998,3938450000
2762.129883,4301130000
2648.939941,5283460000
2695.139893,5891660000
2681.659912,4626570000
2581,5305440000
2619.550049,5680070000
2656,4055790000
2662.939941,3472870000
2698.629883,4003740000
2731.199951,3684910000
2732.219971,3637460000
2716.26001,3627610000
2701.330078,3779400000
2703.959961,3701270000
2747.300049,3189190000
2779.600098,3424650000
2744.280029,3745080000
2713.830078,4230660000
2677.669922,4503970000
2691.25,3882450000
2720.939941,3710810000
2728.120117,3370690000
2726.800049,3393270000
2738.969971,3212320000
2786.570068,3364100000
2783.02002,3185020000
2765.310059,3301650000
2749.47998,3391360000
2747.330078,3500330000
2752.01001,5372340000
2712.919922,3302130000
2716.939941,3261030000
2711.929932,3415510000
2643.689941,3739800000
2588.26001,3815080000
2658.550049,3511100000
2612.620117,3706350000
2605,3864500000
2640.870117,3565990000
2581.879883,3598520000
2614.449951,3392810000
2644.689941,3350340000
2662.840088,3178970000
2604.469971,3299700000
2613.159912,3062960000
2656.870117,3543930000
2642.189941,3020760000
2663.98999,3021320000
2656.300049,2960910000
2677.840088,3019700000
2706.389893,3234360000
2708.639893,3383410000
2693.129883,3349370000
2670.139893,3388590000
2670.290039,3017480000
2634.560059,3706740000
2639.399902,3499440000
2666.939941,3665720000
2669.909912,3219030000
2648.050049,3734530000
2654.800049,3559850000
2635.669922,4010770000
2629.72998,3851470000
2663.419922,3327220000
2672.629883,3237960000
2671.919922,3717570000
2697.790039,3909500000
2723.070068,3333050000
2727.719971,2862700000
2730.129883,2972660000
2711.449951,3290680000
2722.459961,3202670000
2720.129883,3475400000
2712.969971,3368690000
2733.01001,3019890000
2724.439941,3366310000
2733.290039,3326290000
2727.76001,3256030000
2721.330078,2995260000
2689.860107,3736890000
2724.01001,3561050000
2705.27002,4235370000
2734.620117,3684130000
2746.870117,3376510000
2748.800049,3517790000
2772.350098,3651640000
2770.370117,3711330000
2779.030029,3123210000
2782,3232330000
2786.850098,3401010000
2775.629883,3779230000
2782.48999,3526890000
2779.659912,5428790000
2773.75,3287150000
2762.590088,3661470000
2767.320068,3327600000
2749.76001,3300060000
2754.879883,5450550000
2717.070068,3655080000
2723.060059,3555090000
2699.629883,3776090000
2716.310059,3428140000
2718.370117,3565620000
2726.709961,3073650000
2713.219971,1911470000
2736.610107,2953420000
2759.820068,2554780000
2784.169922,3050040000
2793.840088,3063850000
2774.02002,2964740000
2798.290039,2821690000
2801.310059,2614000000
2798.429932,2812230000
2809.550049,3050730000
2815.620117,3089780000
2804.48999,3266700000
2801.830078,3230210000
2806.97998,2907430000
2820.399902,3417530000
2846.070068,3553010000
2837.439941,3653330000
2818.820068,3415710000
2802.600098,3245770000
2816.290039,3892100000
2813.360107,3496990000
2827.219971,3467380000
2840.350098,3030390000
2850.399902,2874540000
2858.449951,3162770000
2857.699951,2972200000
2853.580078,3047050000
2833.280029,3256040000
2821.929932,3158450000
2839.959961,2976970000
2818.370117,3645070000
2840.689941,3219880000
2850.129883,3024100000
2857.050049,2748020000
2862.959961,3147140000
2861.820068,2689560000
2856.97998,2713910000
2874.689941,2596190000
2896.73999,2854080000
2897.52002,2683190000
2914.040039,2791860000
2901.129883,2802180000
2901.52002,2880260000
2896.719971,3077060000
2888.600098,3241250000
2878.050049,3139590000
2871.679932,2946270000
2877.129883,2731400000
2887.889893,2899660000
2888.919922,3264930000
2904.179932,3254930000
2904.97998,3149800000
2888.800049,2947760000
2904.310059,3074610000
2907.949951,3280020000
2930.75,3337730000
2929.669922,5607610000
2919.370117,3372210000
2915.560059,3285480000
2905.969971,3388620000
2914,3060850000
2913.97998,3432300000
2924.590088,3364190000
2923.429932,3401880000
2925.51001,3598710000
2901.610107,3496860000
2885.570068,3328980000
2884.429932,3330320000
2880.340088,3520500000
2785.679932,4501250000
2728.370117,4890630000
2767.129883,3966040000
2750.790039,3300140000
2809.919922,3428340000
2809.209961,3321710000
2768.780029,3616440000
2767.780029,3566490000
2755.879883,3307140000
2740.689941,4348580000
2656.100098,4709310000
2705.570068,4634770000
2658.689941,4803150000
2641.25,4673700000
2682.629883,5106380000
2711.73999,5112420000
2740.370117,4708420000
2723.060059,4237930000
2738.310059,3623320000
2755.449951,3510860000
2813.889893,3914750000
2806.830078,3630490000
2781.01001,4019090000
2726.219971,3670930000
2722.179932,4091440000
2701.580078,4402370000
2730.199951,4179140000
2736.27002,3975180000
2690.72998,3772900000
2641.889893,4357900000
2649.929932,3233550000
2632.560059,1651650000
2673.449951,3443950000
2682.169922,3485220000
2743.790039,3951670000
2737.800049,3560770000
2760.169922,4658580000
2790.370117,4186060000
2700.060059,4499840000
2695.949951,5141470000
2633.080078,4216690000
2637.719971,4151030000
2636.780029,3905870000
2651.070068,3958890000
2650.540039,3927720000
2599.949951,4035020000
2545.939941,4616350000
2546.159912,4470880000
2506.959961,5127940000
2467.419922,5585780000
2416.620117,7609010000
2351.100098,2613930000
2467.699951,4233990000
2488.830078,4096610000
2485.73999,3702620000
2506.850098,3442870000
2510.030029,3733160000
2447.889893,3822860000
2531.939941,4213410000
2549.689941,4104710000
2574.409912,4083030000
2584.959961,4052480000
2596.639893,3704500000
2596.26001,3434490000
2582.610107,3664450000
2610.300049,3572330000
2616.100098,3863770000
2635.959961,3772270000
2670.709961,3986730000
2632.899902,3908030000
2638.699951,3335610000
2642.330078,3433250000
2664.76001,3814080000
2643.850098,3612810000
2640,3504200000
2681.050049,3867810000
2704.100098,4917650000
2706.530029,3759270000
2724.870117,3359840000
2737.699951,3560430000
2731.610107,3472690000
2706.050049,4099490000
2707.879883,3622330000
2709.800049,3361970000
2744.72998,3827770000
2753.030029,3670770000
2745.72998,3836700000
2775.600098,3641370000
2779.76001,3533710000
2784.699951,3835450000
2774.879883,3559710000
2792.669922,3427810000
2796.110107,3804380000
2793.899902,3645680000
2792.379883,3767130000
2784.48999,4396930000
2803.689941,3972280000
2792.810059,3919810000
2789.649902,3585690000
2771.449951,3786600000
2748.929932,3904860000
2743.070068,3423130000
2783.300049,3749030000
2791.52002,3414230000
2810.919922,3766150000
2808.47998,3469730000
2822.47998,5962730000
2832.939941,3552190000
2832.570068,3620220000
2824.22998,3771200000
2854.879883,3546800000
2800.709961,4237200000
2798.360107,3376580000
2818.459961,3266050000
2805.370117,3372930000
2815.439941,3158170000
2834.399902,3740700000
2867.189941,3500760000
2867.23999,3246900000
2873.399902,3550240000
2879.389893,3015180000
2892.73999,3146820000
2895.77002,3054030000
2878.199951,3007980000
2888.209961,3062380000
2888.320068,2938540000
2907.409912,3688490000
2905.580078,3088330000
2907.060059,3402210000
2900.449951,3602300000
2905.030029,3506850000
2907.969971,2997950000
2933.679932,3635030000
2927.25,3448960000
2926.169922,3425280000
2939.879883,3248500000
2943.030029,3118780000
2945.830078,3919330000
2923.72998,3645850000
2917.52002,3778890000
2945.639893,3338120000
2932.469971,3181520000
2884.050049,3767100000
2879.419922,3485790000
2870.719971,3638820000
2881.399902,3529600000
2811.870117,3894030000
2834.409912,3322720000
2850.959961,3125950000
2876.320068,3338060000
2859.530029,3257950000
2840.22998,3288870000
2864.360107,3218700000
2856.27002,3192510000
2822.23999,3891980000
2826.060059,2887390000
2802.389893,4121410000
2783.02002,3700050000
2788.860107,3273790000
2752.060059,3981020000
2744.449951,3966700000
2803.27002,3810430000
2826.149902,3548830000
2843.48999,3396410000
2873.340088,3220250000
2886.72998,3209210000
2885.719971,3548420000
2879.840088,3034130000
2891.639893,3069810000
2886.97998,2922330000
2889.669922,2810140000
2917.75,3437620000
2926.459961,3287890000
2954.179932,3905940000
2950.459961,5000120000
2945.350098,3136250000
2917.379883,3578050000
2913.780029,3478130000
2924.919922,3122920000
2941.76001,5420700000
2964.330078,3513270000
2973.01001,3206840000
2995.820068,1963720000
2990.409912,2434210000
2975.949951,2904550000
2979.629883,3028210000
2993.070068,3154240000
2999.909912,3154620000
3013.77002,2974960000
3014.300049,2874970000
3004.040039,3290650000
2984.419922,3181600000
2995.110107,3296580000
2976.610107,3260360000
2985.030029,3003720000
3005.469971,3313660000
3019.560059,3428980000
3003.669922,3645270000
3025.860107,3257590000
3020.969971,3203710000
3013.179932,3634330000
2980.379883,4623430000
2953.560059,4762300000
2932.050049,3874660000
2844.73999,4513730000
2881.77002,4154240000
2883.97998,4491750000
2938.090088,4106370000
2918.649902,3350640000
2882.699951,2851630000
2926.320068,3853600000
2840.600098,4312530000
2847.600098,4038000000
2888.679932,3498150000
2923.649902,3212880000
2900.51001,3066300000
2924.429932,3011190000
2922.949951,2890880000
2847.110107,3937300000
2878.379883,2857600000
2869.159912,3533630000
2887.939941,3097420000
2924.580078,3176190000
2926.459961,3008450000
2906.27002,3426790000
2937.780029,3163260000
2976,3890700000
2978.709961,3208280000
2978.429932,4002890000
2979.389893,4390770000
3000.929932,3927550000
3009.570068,3791860000
3007.389893,3520060000
2997.959961,4274640000
3005.699951,3671840000
3006.72998,3435540000
3006.790039,3251290000
2992.070068,6094740000
2991.780029,3186590000
2966.600098,3868160000
2984.870117,3318870000
2977.620117,3077240000
2961.790039,3243650000
2976.73999,3247610000
2940.25,3558040000
2887.610107,3912520000
2910.629883,3503640000
2952.01001,2990830000
2938.790039,2940140000
2893.060059,3356450000
2919.399902,2726820000
2938.129883,3217250000
2970.27002,3580460000
2966.149902,2557020000
2995.679932,3340740000
2989.689941,3222570000
2997.949951,3115960000
2986.199951,3264290000
3006.719971,3271620000
2995.98999,3523890000
3004.52002,3392870000
3010.290039,3692600000
3022.550049,3370370000
3039.419922,3521230000
3036.889893,3589930000
3046.77002,3776030000
3037.560059,4139280000
3066.909912,3930200000
3078.27002,4146850000
3074.620117,4486130000
3076.780029,4458190000
3085.179932,4144640000
3093.080078,3499150000
3087.01001,3035530000
3091.840088,3466010000
3094.040039,3509280000
3096.629883,3276070000
3120.459961,3335650000
3122.030029,3436690000
3120.179932,3590070000
3108.459961,4034890000
3103.540039,3720560000
3110.290039,3226780000
3133.639893,3511530000
3140.52002,4595590000
3153.629883,3033090000
3140.97998,1743020000
3113.870117,3268740000
3093.199951,3653390000
3112.76001,3695030000
3117.429932,3355750000
3145.909912,3479480000
3135.959961,3345990000
3132.52002,3343790000
3141.629883,3252540000
3168.570068,3990690000
3168.800049,3736870000
3191.449951,4051790000
3192.52002,3837540000
3191.139893,4014080000
3205.370117,3720450000
3221.219971,6454270000
3224.01001,3060610000
3223.379883,1296540000
3239.909912,2160680000
3240.02002,2428670000
3221.290039,3013290000
3230.780029,2893810000
3257.850098,3458250000
3234.850098,3461290000
3246.280029,3674070000
3237.179932,3420380000
3253.050049,3720890000
3274.699951,3638390000
3265.350098,3212970000
3288.129883,3456380000
3283.149902,3665130000
3289.290039,3716840000
3316.810059,3535080000
3329.620117,3698170000
3320.790039,4105340000
3321.75,3619850000
3325.540039,3764860000
3295.469971,3707130000
3243.629883,3823100000
3276.23999,3526720000
3273.399902,3584500000
3283.659912,3787250000
3225.52002,4527830000
3248.919922,3757910000
3297.590088,3995320000
3334.689941,4117730000
3345.780029,3868370000
3327.709961,3730650000
3352.090088,3450350000
3357.75,3760550000
3379.449951,3926380000
3373.939941,3498240000
3380.159912,3398040000
3370.290039,3746720000
3386.149902,3600150000
3373.22998,4007320000
3337.75,3899270000
3225.889893,4842960000
3128.209961,5591510000
3116.389893,5478110000
2978.76001,7058840000
2954.219971,8563850000
3090.22998,6376400000
3003.370117,6355940000
3130.120117,5035480000
3023.939941,5575550000
2972.370117,6552140000
2746.560059,8423050000
2882.22998,7635960000
2741.379883,7374110000
2480.639893,8829380000
2711.02002,8258670000
2386.129883,7781540000
2529.189941,8358500000
2398.100098,8755780000
2409.389893,7946710000
2304.919922,9044690000
2237.399902,7402180000
2447.330078,7547350000
2475.560059,8285670000
2630.070068,7753160000
2541.469971,6194330000
2626.649902,5746220000
2584.590088,6568290000
2470.5,5947900000
2526.899902,6454990000
2488.649902,6087190000
2663.679932,6391860000
2659.409912,7040720000
2749.97998,5856370000
2789.820068,7880140000
2761.629883,5274310000
2846.060059,5567400000
2783.360107,5203390000
2799.550049,5179990000
2874.560059,5792140000
2823.159912,5220160000
2736.560059,5075830000
2799.310059,5049660000
2797.800049,5756520000
2836.73999,5374480000
2878.47998,5194260000
2863.389893,5672880000
2939.51001,6620140000
2912.429932,6523120000
2830.709961,4753160000
2842.73999,4723140000
2868.439941,5129590000
2848.419922,4861920000
2881.189941,5164640000
2929.800049,4857160000
2930.189941,4807320000
2870.120117,5107710000
2820,6143130000
2852.5,5641920000
2863.699951,5477040000
2953.909912,6364290000
2922.939941,4969330000
2971.610107,4992970000
2948.51001,4966940000
2955.449951,3952800000
2991.77002,5837060000
3036.129883,6371230000
3029.72998,5402670000
3044.310059,7275080000
3055.72998,4673410000
3080.820068,5187230000
3122.870117,5989560000
3112.350098,6428130000
3193.929932,8617590000
3232.389893,8437380000
3207.179932,6382620000
3190.139893,6570840000
3002.100098,7018890000
3041.310059,5832250000
3066.590088,5740660000
3124.73999,5829240000
3113.48999,4549390000
3115.340088,4429030000
3097.73999,8327780000
3117.860107,4665380000
3131.290039,4704830000
3050.330078,5587200000
3083.76001,4815420000
3009.050049,8098120000
3053.23999,4462770000
3100.290039,4696280000
3115.860107,4443130000
3130.01001,4190830000
3179.719971,4736450000
3145.320068,4563700000
3169.939941,4927700000
3152.050049,4829020000
3185.040039,4515340000
3155.219971,4890780000
3197.52002,4476170000
3226.560059,4669760000
3215.570068,3961230000
3224.72998,3993830000
3251.840088,3971200000
3257.300049,4547960000
3276.02002,4255190000
3235.659912,4290460000
3215.629883,3894900000
3239.409912,3963910000
3218.439941,4027890000
3258.439941,4676300000
3246.219971,4254010000
3271.120117,5117260000
3294.610107,4643640000
3306.51001,4621670000
3327.77002,4732220000
3349.159912,4267490000
3351.280029,4104860000
3360.469971,4318570000
3333.689941,5087650000
3380.350098,3768560000
3373.429932,3648810000
3372.850098,3193400000
3381.98999,3671290000
3389.780029,3881310000
3374.850098,3884480000
3385.51001,3642850000
3397.159912,3705420000
3431.280029,3728690000
3443.620117,3619300000
3478.72998,3754360000
3484.550049,3929560000
3508.01001,3855880000
3500.310059,4342290000
3526.649902,4083110000
3580.840088,4285190000
3455.060059,4898680000
3426.959961,4431440000
3331.840088,4665600000
3398.959961,3920830000
3339.189941,4192250000
3340.969971,3704450000
3383.540039,3832130000
3401.199951,4051460000
3385.48999,4710030000
3357.01001,4371940000
3319.469971,7068700000
3281.060059,4828350000
3315.570068,3963300000
3236.919922,4364500000
3246.590088,4599470000
3298.459961,3792220000
3351.600098,3946060000
3335.469971,3651880000
3363,4722530000
3380.800049,4070530000
3348.419922,3961550000
3408.600098,3686920000
3360.969971,4443380000
3419.439941,3807830000
3446.830078,3856190000
3477.139893,3939060000
3534.219971,3428970000
3511.929932,3605150000
3488.669922,3840630000
3483.340088,3717640000
3483.810059,4675890000
3426.919922,4086200000
3443.120117,3901260000
3435.560059,4097750000
3453.48999,4163630000
3465.389893,3646570000
3400.969971,3988080000
3390.679932,3946990000
3271.030029,5129860000
3310.110107,4903070000
3269.959961,4840450000
3310.23999,4310590000
3369.159912,4220070000
3443.439941,4783040000
3510.449951,4841190000
3509.439941,4833950000
3550.5,8556610000
3545.530029,6024230000
3572.659912,4609970000
3537.01001,4890120000
3585.149902,4709670000
3626.909912,5281980000
3609.530029,4799570000
3567.790039,5274450000
3581.870117,4347200000
3557.540039,4218970000
3577.590088,5036290000
3635.409912,6267570000
3629.649902,4902560000
3638.350098,2778450000
3621.629883,6291400000
3662.449951,5403660000
3669.01001,5029620000
3666.719971,5091760000
3699.120117,5086370000
3691.959961,4788560000
3702.25,4549670000
3672.820068,5209940000
3668.100098,4618240000
3663.459961,4367150000
3647.48999,4594920000
3694.620117,4360280000
3701.169922,4056950000
3722.47998,4184930000
3709.409912,7068340000
3694.919922,4732160000
3687.26001,4023940000
3690.01001,3772630000
3703.060059,1885090000
3735.360107,3527460000
3727.040039,3387030000
3732.040039,3145200000
3756.070068,3172510000
3700.649902,5006680000
3726.860107,4582620000
3748.139893,6049970000
3803.790039,5080870000
3824.679932,4764180000
3799.610107,4450500000
3801.189941,4977210000
3809.840088,4590420000
3795.540039,5180140000
3768.25,5353060000
3798.909912,4982940000
3851.850098,4551790000
3853.070068,4484460000
3841.469971,5080430000
3855.360107,6955860000
3849.620117,6029090000
3750.77002,9878040000
3787.379883,6937960000
3714.23999,6612570000
3773.860107,5392870000
3826.310059,5495370000
3830.169922,4846900000
3871.73999,4856670000
3886.830078,4838580000
3915.590088,4635030000
3911.22998,4554610000
3909.879883,4815380000
3916.379883,4570080000
3934.830078,4119260000
3932.590088,5037360000
3931.330078,4718280000
3913.969971,4773430000
3906.709961,4823940000
3876.5,5870190000
3881.370117,6280650000
3925.429932,5942350000
3829.340088,6513060000
3811.149902,6512950000
3901.820068,5071540000
3870.290039,5493690000
3819.719971,6150790000
3768.469971,7142240000
3841.939941,6842570000
3821.350098,5852240000
3875.439941,5496340000
3898.810059,5827250000
3939.340088,5300010000
3943.340088,4469240000
3968.939941,4882190000
3962.709961,4604870000
3974.120117,4541620000
3915.459961,4043170000
3913.100098,7725050000
3940.590088,4311380000
3910.52002,4645340000
3889.139893,4766990000
3909.52002,4940800000
3974.540039,5467850000
3971.090088,4619840000
3958.550049,4103570000
3972.889893,4564980000
4019.870117,4151240000
4077.909912,3999760000
4073.939941,4027880000
4079.949951,4112640000
4097.169922,3901910000
4128.799805,3634910000
4127.990234,3578500000
4141.589844,3728440000
4124.660156,3976540000
4170.419922,4027680000
4185.470215,4157430000
4163.259766,3788020000
4134.939941,4338230000
4173.419922,3865820000
4134.97998,4235040000
4180.169922,3568080000
4187.620117,3738920000
4186.720215,3703240000
4183.180176,3772390000
4211.470215,4288940000
4181.169922,4273680000
4192.660156,4061170000
4164.660156,4441080000
4167.589844,4029050000
4201.620117,4504860000
4232.600098,4013060000
4188.430176,3678970000
4152.100098,3593110000
4063.040039,3735080000
4112.5,3687780000
4173.850098,3251920000
4163.290039,3307130000
4127.830078,3559790000
4115.680176,3485550000
4159.120117,3019060000
4155.859863,3344620000
4197.049805,2947400000
4188.129883,3420870000
4195.990234,3674490000
4200.879883,5201110000
4204.109863,4199270000
4202.040039,4122960000
4208.120117,4860930000
4192.850098,4579450000
4229.890137,3487070000
4226.52002,3835570000
4227.259766,3943870000
4219.549805,3902870000
4239.180176,3502480000
4247.439941,3204280000
4255.149902,3612050000
4246.589844,3578450000
4223.700195,3722050000
4221.859863,3952110000
4166.450195,6084980000
4224.790039,3391740000
4246.439941,3208760000
4241.839844,3172440000
4266.490234,3141680000
4280.700195,6248390000
4290.609863,3415610000
4291.799805,3049560000
4297.5,3687880000
4319.939941,3077580000
4352.339844,2628550000
4343.540039,3437900000
4358.129883,3243900000
4320.819824,3393780000
4369.549805,2738280000
4384.629883,2983980000
4369.209961,3166900000
4374.299805,3213870000
4360.029785,3226930000
4327.160156,3165160000
4258.490234,4155790000
4323.060059,3634190000
4358.689941,3078550000
4367.47998,2907910000
4411.790039,3490730000
4422.299805,2679110000
4401.459961,3381080000
4400.640137,3215130000
4419.149902,2815510000
4395.259766,2861600000
4387.160156,2919940000
4423.149902,3305340000
4402.660156,3382620000
4429.100098,2734220000
4436.52002,2839970000
4432.350098,2779880000
4436.75,3219840000
4442.410156,2803060000
4460.830078,2543860000
4468,2371630000
4479.709961,2707170000
4448.080078,2884000000
4400.27002,2965210000
4405.799805,3120840000
4441.669922,2867770000
4479.529785,2965520000
4486.22998,3037770000
4496.189941,2554680000
4470,2704600000
4509.370117,2862360000
4528.790039,2557300000
4522.680176,3090380000
4524.089844,3101830000
4536.950195,2897010000
4535.430176,2609660000
4520.029785,3098870000
4514.069824,2808480000
4493.279785,3035300000
4458.580078,2851140000
4468.72998,3096390000
4443.049805,2568730000
4480.700195,3154760000
4473.75,3321030000
4432.990234,5622210000
4357.72998,3773680000
4354.189941,3044300000
4395.640137,3273670000
4448.97998,2833290000
4455.47998,2772090000
4443.109863,3032870000
4352.629883,3495970000
4359.459961,2753800000
4307.540039,3123770000
4357.040039,3148980000
4300.459961,3110560000
4345.720215,2967400000
4363.549805,3219590000
4399.759766,3096080000
4391.339844,2401890000
4361.189941,2580000000
4350.649902,2608150000
4363.799805,2926460000
4438.259766,2642920000
4471.370117,3000560000
4486.459961,2683540000
4519.629883,2531210000
4536.189941,2671560000
4549.779785,3016950000
4544.899902,3062810000
4566.47998,3250210000
4574.790039,2866500000
4551.680176,3259510000
4596.419922,3197560000
4605.379883,3632260000
4613.669922,2924000000
4630.649902,3309690000
4660.569824,3339440000
4680.060059,3332940000
4697.529785,3491150000
4701.700195,3465720000
4685.25,3110230000
4646.709961,3581630000
4649.27002,2623140000
4682.850098,2865790000
4682.799805,2618980000
4700.899902,2838210000
4688.669922,3221250000
4704.540039,3335620000
4697.959961,3265600000
4682.939941,3206280000
4690.700195,3428780000
4701.459961,2464040000
4594.620117,2676740000
4655.27002,3471380000
4567,4950190000
4513.040039,4078260000
4577.100098,3771510000
4538.430176,3971500000
4591.669922,3305690000
4686.75,3334320000
4701.209961,3061550000
4667.450195,2851660000
4712.02002,2858310000
4668.970215,3322050000
4634.089844,3292740000
4709.850098,3367580000
4668.669922,3592810000
4620.640137,5609780000
4568.02002,3395780000
4649.22998,2564370000
4696.560059,2439570000
4725.790039,2194630000
4791.189941,2264120000
4786.350098,2217050000
4793.060059,2369370000
4778.72998,2390990000
4766.180176,2446190000
